15314600,ULV North,CONG TY TNHH LAN CHI SON TAY,21.10610900000000,105.49625200000000,1
15314601,ULV North,CONG TY TNHH LAN CHI THANH OAI,20.92856400000000,105.75785800000000,1
15406345,ULV North,CONG TY TNHH MTV DONG DUNG,22.38622269999999,103.47026310000001,1
15168975,ULV Central,CONG TY TNHH MTV THUC PHAM PHAN ANH,1.00000000000000,16.05597600000000,1
15534099,ULV North,CONG TY TNHH MTV TM VA DV HUNG CUONG,21.03001330000001,105.85980920000002,1
15372419,ULV Central,CONG TY TNHH MTV TRANG MINH DUC,1.00000000000000,16.43395100000000,1
15403894,ULV North,CONG TY TNHH NHO HOANG,21.12144400000001,106.11105010000001,1
15534361,ULV North,CONG TY TNHH PANTHERA LEO VIET NAM,21.28159689999999,105.72497380000000,1
15411365,ULV North,CONG TY TNHH QUANG LINH HUY,20.25061489999999,105.97445360000000,1
15557382,ULV North,CONG TY TNHH SON LAN LAO CAI,22.48092654831752,103.97547464422395,1
15181812,ULV North,CONG TY TNHH SX & TM TU DUNG,22.66386400000000,106.23162200000000,1
15322154,ULV North,CONG TY TNHH THUC PHAM KHANH DUONG,21.60696400000000,105.81781900000000,1
15367218,ULV Central,CONG TY TNHH THUONG MAI DICH VU QUOC THONG,1.00000000000000,15.09131100000000,1
15229415,ULV North,CONG TY TNHH THUONG MAI DONG DUNG,22.39754400000000,103.45661500000000,1
15436023,ULV North,CONG TY TNHH THUONG MAI VA DICH VU BAO CHAU,21.02776440000000,105.83415980000001,1
15433498,ULV North,CONG TY TNHH THUONG MAI VA DICH VU TNFOOD,21.06096914360269,105.97031464999999,1
15482676,ULV North,CONG TY TNHH THUONG MAI VAN LIEN,21.42197629097544,105.22970221748512,1
15289044,ULV North,CONG TY TNHH TM & DV HUONG LINH,21.03354400000000,105.81926400000000,1
15350790,ULV North,CONG TY TNHH TM & DV NAM PHUONG,20.86341600000000,106.71910600000000,1
15337575,ULV North,THANH HOA-FS.A&T,19.82635800000000,105.76720700000000,1
15227603,ULV North,CONG TY TNHH TM LUONG HUONG,22.50153000000000,103.95742700000000,1
15371311,ULV Central,CONG TY TNHH TM THAI DONG ANH,1.00000000000000,16.49476100000000,1
15407617,ULV North,CONG TY TNHH TM&DV PHONG CANH NHUNG,20.43882250000000,106.16210530000001,1
15332282,ULV North,CONG TY TNHH TONG HOP PHI LONG,18.66575300000000,105.66847100000000,1
50100623,ULV South,COOP VUNG TAU,10.36725800000000,107.08549800000000,1
15186995,ULV South,COOPMART BA RIA,10.49149200000000,107.17619300000000,1
15344675,ULV South,COOPMART DONG VAN CONG,10.77385500000000,106.76243500000000,1
15249270,ULV South,COOPMART NGUYEN BINH,10.67782200000000,106.75223400000000,1
15142678,ULV North,COOPMART THANH HOA,19.81247900000000,105.77391700000000,1
15418512,ULV South,COOPXTRA PHAM VAN DONG,10.83143509999999,106.72530450000000,1
1000,CRV NORTH,CRV NORTH WH,21.08277300000001,105.99798229999998,1
15175188,ULV South,CTY 266,10.73935400000000,106.73459200000000,1
15369397,ULV North,CTY CO PHAN MTG VIET NAM,20.83320800000000,104.66242600000000,1
15087581,ULV North,CTY CP DVTM TRUNG ANH,21.53524600000000,108.01244700000000,1
15087589,ULV North,CTY CP THUC PHAM TP VINH,18.71879000000000,105.68234000000000,1
